"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Dandy+Punto+Tigre/data=!4m7!3m6!1s0x95bca54fe6abb6bf:0x88c60dee151f7687!8m2!3d-34.4295349!4d-58.5924204!16s%2Fg%2F11pkbvrwqc!19sChIJv7ar5k-lvJURh3YfFe4Nxog?authuser=1&hl=es&rclk=1","Dandy Punto Tigre","4,3","(1621)","·","$$","Restaurante","·","","·","Chingolo 315","Abierto","· Cierra a la 1 a.m.","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFtg3QI-RhQg9Ebj9JuQFoZw8DB0Y06SOxUwk9zpBBaf4ZTQZOLSMLdBS1zNT7NFuwzcP9kSlO_F_uQTL7dZvJn6We5gOvxRqNrrcj7oPLqIouysdOyTCOOktPgvlcxFLXurlnMex3RE-41KqNv_6Mj44TT-ytMjNtf86K6UAw5Q58ZjUqJMZeB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Se come","https://www.google.com/viewer/chooseprovider?mid=/g/11pkbvrwqc&g2lbs=AIBNGdXB3V1AnGzosLcqv4ehKdOkXIerL5dExAw239Gup6BjSPfasNbJfCg42u-57S5YThvXCFP6Eu9lf0AysJlqnOy2hQ4IZh5gR7xAGPVhnXsh-QK-LrU%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", ensaladas, pizzas y platos de cocina de autor"""
"https://www.google.com/maps/place/Restaurante+Barba/data=!4m7!3m6!1s0x95bca5b7ba210b13:0x99ab887233719936!8m2!3d-34.4205278!4d-58.5733774!16s%2Fg%2F11q58g04p8!19sChIJEwshurelvJURNplxM3KIq5k?authuser=1&hl=es&rclk=1","Restaurante Barba","4,2","(361)","","","Restaurante","·","","Sarmiento 160","","Abierto","· Cierra a las 9 p.m.","https://lh3.googleusercontent.com/p/AF1QipOoJUc0rpTZ6rLDjxB6wjeDl-O5xFQ8wTW5iYou=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/viewer/chooseprovider?mid=/g/11q58g04p8&g2lbs=AIBNGdVeA43InENRDAHMNI10PFTc8ohU8hBQHhyOGgHTmz55UrR3KZGivwBFDggzyfY7XDGrSBq6MOPh9W8V81dujpjrTmd97L1len-qVvKfTX8mAE-Isfo%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pedir en línea","","Hamburguesas","muy ricas y cerveza con la temperatura ideal."""
"https://www.google.com/maps/place/KrustyKrav/data=!4m7!3m6!1s0x95bcaf6dd50579a9:0x94d36d9522e9a757!8m2!3d-34.4560175!4d-58.5349625!16s%2Fg%2F11j7d9vbrr!19sChIJqXkF1W2vvJURV6fpIpVt05Q?authuser=1&hl=es&rclk=1","KrustyKrav","4,5","(200)","","","Hamburguesa","·","","Av. Pres. Perón 3672","","Cerrado","· Abre a las 7:30 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8gqSaMgyoLA-3owaKNXVi6lFjkABboKVkdki8qPRS_Z3vR1a5JZ7pqXMhinEGABzju3RF6ZGJp5GTIdvbbAdeDDzCpDAf8T-nM_ch9mnSb8FJfkvR_Pml_rE-7RE4bizaFGTXPA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La","https://www.google.com/viewer/chooseprovider?mid=/g/11j7d9vbrr&g2lbs=AIBNGdW_oVWgTNlIeVdYC6uuSiS9F0j4cYUuEoNtcB7ktgc3rOAFg5ItKriTchQZI6ifE-Jsqy5ZiOhpv7Oug6lb6Aw0Yxo_tkUSmkzM8ofF5akOt2qDK6U%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","muy buena, precio calidad excelente diría."""
"https://www.google.com/maps/place/Despensa+K-22/data=!4m7!3m6!1s0x95bca5306ff7dd9f:0xc82e1c9af1453738!8m2!3d-34.467015!4d-58.586339!16s%2Fg%2F11c32nrrmd!19sChIJn933bzClvJURODdF8ZocLsg?authuser=1&hl=es&rclk=1","Despensa K-22","4,6","(26)","","","Almacén","·","","Av. Avellaneda 4951","","Abierto","· Cierra a la 1 a.m.","https://lh3.googleusercontent.com/p/AF1QipOWhti4JythKe1jMIYFSs0fP3HroxCgf0jaFVPl=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomendable kiosco completo.""","","","","",""
"https://www.google.com/maps/place/Kansas/data=!4m7!3m6!1s0x95bcb1b6e007d229:0x21df30feabef106a!8m2!3d-34.4755426!4d-58.4997065!16s%2Fg%2F1vbl8s8t!19sChIJKdIH4LaxvJURahDvq_4w3yE?authuser=1&hl=es&rclk=1","Kansas","4,5","(17.219)","·","ARS 30-40 K","Hamburguesa","·","","·","Av. del Libertador 15089","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgH-hzc-lJQ-kedmtXiB6TnnhgUe9TvzLkfo6HMPFG2MwmM8Rk0tn8BxM1hYN8a9j7ZlY1hsc1Mh_bG7o9SjEwn9RSyawJZ3NfEgvs98e5HIk8M0GIMa9O4PVXGsBloozrahyO3-5z8R0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pedimos una","https://www.google.com/viewer/chooseprovider?mid=/g/1vbl8s8t&g2lbs=AIBNGdWNm9P6HzLPXq-9S_xOXE1fi1avGvgXQWzEl0LdulGzXX9SFqE1V_GuTiSAAwf6vVwbQI2D4edm7wkfccUxq-mJzHqSFRKvBcTET_lNNO9MGSY9y4A%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","con papas fritas y un plato de pastas con salmón."""
"https://www.google.com/maps/place/Celsius/data=!4m7!3m6!1s0x95bca59e5574feff:0x8cab018e80fa2013!8m2!3d-34.4299099!4d-58.5713858!16s%2Fg%2F11j7_gnl1r!19sChIJ__50VZ6lvJUREyD6gI4Bq4w?authuser=1&hl=es&rclk=1","Celsius","4,6","(2307)","·","ARS 10-20 K","Hamburguesa","·","","Av. Cazón 641","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4sSNo_uVhgywXvQ3GFygQg-MEb9PAPKY2-Gaji6iPS_W-K8FhE5ER4fov1hw-3ogpKF-Y9_mjKdceddGWlcCGdFsh73O-E1Xy8bl7IR-stbLgavU7OOLM1J6D9xZoisnCxx3PtA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena la","https://www.google.com/viewer/chooseprovider?mid=/g/11j7_gnl1r&g2lbs=AIBNGdV3CBenek19JCYFoWg9pO947doMtRrZfexOy8cvEFy4snmZxzTjXRZxO-KOsHtIZrUYF6Z5lA6DkJ_QXqPC7ImiqYREhFz0qhujwnwcrx3s4d9GgYU%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa",",excelente el trato de Alex,para recomendar!"""
"https://www.google.com/maps/place/Leblon/data=!4m7!3m6!1s0x95bcb19c15860549:0xabfc2bd4ad81777b!8m2!3d-34.4686842!4d-58.5112879!16s%2Fg%2F11ffw8stsw!19sChIJSQWGFZyxvJURe3eBrdQr_Ks?authuser=1&hl=es&rclk=1","Leblon","4,4","(1085)","·","ARS 10-20 K","Parrilla","·","","·","Chacabuco 435","Abre pronto","· 5 p.m.","https://lh3.googleusercontent.com/p/AF1QipPCpZhGddn-hH4ckXmrCegKgwfOfnrxHwBMyD0K=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pero la","https://www.google.com/viewer/chooseprovider?mid=/g/11ffw8stsw&g2lbs=AIBNGdX1XAbzjjhIVfYzcUBajIDRzyq177WAalaEdWBozsCekvHskchDQFLdagzUALqZZx3bhcSC2o29Kq9rzJm4a_3L-UplphgOXiBxr0gu6CEVLo8zMDs%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","que tiene dambo, cheddar y champiñones es una delicia"""
"https://www.google.com/maps/place/Restaurante+Lo+De+Facu/data=!4m7!3m6!1s0x95bca5d0dab3073d:0xca616ab3f19ad068!8m2!3d-34.4667082!4d-58.5563415!16s%2Fg%2F11h77qn15x!19sChIJPQez2tClvJURaNCa8bNqYco?authuser=1&hl=es&rclk=1","Restaurante Lo De Facu","4,3","(1450)","·","ARS 20-30 K","Restaurante","·","","·","Uruguay 3250","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvHfixme3ondpzWu6raoNvKQHvdsL8dFVyT5-lYb8JnnVvgEtBpyXXj-u_Ct3nmWBWCjuaZiZnwacpYeAQBhuksXCfeAfdEuWvcymwX0K3KyAu2NUwcFeMDXHAtEt5_Nc_sfU=w80-h155-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tremendas","","","","hamburguesas","se ofrecen ahí."""
"https://www.google.com/maps/place/Verdon/data=!4m7!3m6!1s0x95bca54e18272f23:0xe2b579dd02e0623c!8m2!3d-34.4185316!4d-58.5722043!16s%2Fg%2F11mpwcc90f!19sChIJIy8nGE6lvJURPGLgAt15teI?authuser=1&hl=es&rclk=1","Verdon","4,1","(43)","","","Comida rápida","·","","Los Ceibos 161","","","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_m0-gk89Y-xKzRhZZuX7I2sGnRywF9FTnt9g4Wl-RuM95bLK_XM7IeESjzS8Rd9z8326jhgOH1PbPtIxE8CBAQhyAekgtIHtcprtwmWJX3iQqXoWuxD0lFyBbZ_4QPgc-DB4=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pedí una","","","","hamburguesa","triple de cheddar y panceta que estaba increíble."""
"https://www.google.com/maps/place/TRT+hamburgueseria+-+artesanal/data=!4m7!3m6!1s0x95bca51af961fe37:0xa15690b53f0416f9!8m2!3d-34.4203265!4d-58.5738674!16s%2Fg%2F11gkbd0xpk!19sChIJN_5h-RqlvJUR-RYEP7WQVqE?authuser=1&hl=es&rclk=1","TRT hamburgueseria - artesanal","4,1","(9)","","","Restaurante","·","","Sarmiento 179, B1648APA","","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIDX1k_-x_XGVvzLlf1D1Oh2KKf1bjcrg3LzH3zSt2ReQucja8TWgiFzpDtJBj0Zc8p9p8aUiJYauQg5DvTLttJBC6-6pdYJNMBh5QMGb4agk4TaF5VcJ0wySfKEPZJYRCty_L=w163-h92-k-no","","Consumo en el lugar","","","","Para llevar",""
"https://www.google.com/maps/place/La+Pancher%C3%ADa/data=!4m7!3m6!1s0x95bca5464ff2012d:0x7783d9c7a9a3f91b!8m2!3d-34.4610183!4d-58.5736475!16s%2Fg%2F11gdjsrnfh!19sChIJLQHyT0alvJURG_mjqcfZg3c?authuser=1&hl=es&rclk=1","La Panchería","4,3","(557)","·","ARS 5-10 K","Comida rápida","·","","Av. Avellaneda 3795","","Abierto las 24 horas","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpBSxEQsGf_dD3hJwqD4q1ocIpSRRJofKXGSxA7G5kvJt89_uIwu_QCiDqWcwN6hgsN_EAUMXvdMbvfGo-CviVv1e-tvBCKk1EhR7ikwLgpVouQmxDsWkIFFvrSyC-oWNliFX34w=w80-h115-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11gdjsrnfh&g2lbs=AIBNGdXotRxqkozHi_mrF_QRhz_bU7f-WapGnhsrGJ_McJ85hxF9l1srKEYe8Kxj-53UOFCv9dGr_mLsvUY8qDJK8QkKWwGKQzcVBe8wQJ7tLnpSP9yRxRg%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", buen precio 🤤"""
"https://www.google.com/maps/place/Pancher%C3%ADa+Bristol/data=!4m7!3m6!1s0x95bca59e03d53e7b:0x6893ed652758d59c!8m2!3d-34.4320068!4d-58.5720244!16s%2Fg%2F11cn8tcxwm!19sChIJez7VA56lvJURnNVYJ2Xtk2g?authuser=1&hl=es&rclk=1","Panchería Bristol","4,1","(1200)","·","ARS 15-20 K","Restaurante","·","","·","Av. Dardo Rocha 523","Abierto","· Cierra a la 1 a.m.","https://lh3.googleusercontent.com/p/AF1QipPbCj5mwxg80cw1AobruN4Dor6gr_ewuyBSqxFp=w152-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El pan de las","https://www.google.com/viewer/chooseprovider?mid=/g/11cn8tcxwm&g2lbs=AIBNGdXroUkWSCP6rvTKRisZxw2U-D63T7WYQeUCKygmai2J9tyMoDnukEUev_cuM6lbRuunqpv5jceYqyHhSB28pTDLNccJ0ODbEIl8agT3d6hSmtABIxg%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","tipo brioche y semillas espectacular 🙌🏽"""
"https://www.google.com/maps/place/Dean+%26+Dennys+-+La+Horqueta/data=!4m7!3m6!1s0x95bcbb5779220f73:0xa20c471e6d12fcc0!8m2!3d-34.4755178!4d-58.5747114!16s%2Fg%2F11k45xb3_2!19sChIJcw8ieVe7vJURwPwSbR5HDKI?authuser=1&hl=es&rclk=1","Dean & Dennys - La Horqueta","3,7","(69)","·","$$","Hamburguesa","·","","·","AV. URUGUAY, Blanco Encalada 5190 Y","Abierto","· Cierra a las 11 a.m. del lun","https://lh3.googleusercontent.com/gps-proxy/ALd4DhG5CwdP7AdN6vjY6BtgtXPnh_ZK-kwga-haUuTQfBHlcEPBqGofR6Sp-034E1sUloW0Ami4vDgFH7LFAlCkWzQGJZ8mRlRsgl8cf8taCXHHckCvIsla9R7igABYB9k-EmzLdKPBKFdLvBVvVmv3zwWUCo-z7ldxXybD0jSr2IU5J2Azj2xurKE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/viewer/chooseprovider?mid=/g/11k45xb3_2&g2lbs=AIBNGdVWpZYWTM9nKNbj2CHwknkhPVJnpExUSD5QYowTSQ0EfIUHNNSH9MalNLcCkmExUK1IfswObIN4PZ6nYXvgZo6k-9dngM0PvB19hrN4P9JV5J3s-68%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jTZtaZXsJ9it0PEP06G7OA&ei=jTZtaZXsJ9it0PEP06G7OA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","Hamburguesas","muy ricas, lindo lugar y tranquilo"""
"https://www.google.com/maps/place/El+Mejor+Pancho+De+San+Fernando/data=!4m7!3m6!1s0x95bca564ae239a15:0xf805b5071eb45049!8m2!3d-34.4396657!4d-58.5608676!16s%2Fg%2F11c5xmslpc!19sChIJFZojrmSlvJURSVC0Hge1Bfg?authuser=1&hl=es&rclk=1","El Mejor Pancho De San Fernando","4,9","(2372)","·","ARS 1-10,000","Restaurante","·","","·","Quirno Costa 1353","Cerrado","· Abre a las 11 a.m. del lun","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxB7jc_o1BKgQD8bBNcm2eNI7bkacQJHor4zodtyEfwi-jYfAVRZLiVeKDnA1JCsqVoTPum2XLzla5PjEeJQWiUf7TCbKnfVH3HUzxAEmFoWlorh0Dc0PTK7QaGLwyad4SDM0AQMXMnfe-B=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""(También tienen","","","","hamburguesas","y unos tostados increíbles)."""
"https://www.google.com/maps/place/Hamburguesas+y+Sandwich+Todo+Bien%3F/data=!4m7!3m6!1s0x95bca5bd004fe5bd:0xc0d91da501b64301!8m2!3d-34.4223111!4d-58.5799615!16s%2Fg%2F11c6ll6czy!19sChIJveVPAL2lvJURAUO2AaUd2cA?authuser=1&hl=es&rclk=1","Hamburguesas y Sandwich Todo Bien?","4,0","(10)","","","Restaurante","·","","Av. Italia 1700 local 5","","Abierto","· Cierra a las 10 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNBOp2fCEUtcnnaKwiveQSG8bdHgzcyfEC1yxZZKGj0oaJAbNi05hKopMY8KItMjJ7Fo8-ZgoJjzys1cLt6DLkTYNJrUOc-K8WFl4h4WmSgzuFNOmRm0_cNOjkg5FYxw4hZkYC=w163-h92-k-no","","Consumo en el lugar","","","","Para llevar",""
"https://www.google.com/maps/place/Joe%27s/data=!4m7!3m6!1s0x95bca5ad5432af57:0x1c30df925d9dda73!8m2!3d-34.419275!4d-58.5694497!16s%2Fg%2F11qg43v__m!19sChIJV68yVK2lvJURc9qdXZLfMBw?authuser=1&hl=es&rclk=1","Joe's","2,9","(12)","","","Hamburguesa","","","","","","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJ67JAABHBloy44CEYAjXAEDG6IPHxPcTphVQd4LyZtVYLM6OavaH7IJMPYw2IWzZONHuuxbkJjHPib7-4e9Lp-UJe4c0H2qttdov3hVgS9soNBErJ71fD94b6qcbcLD_WcGLkZQ=w80-h168-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bien, no es la mejor burger, pero para la zona está más que bien.""","","","","",""
"https://www.google.com/maps/place/Rocking+Chips+Tigre+Centro/data=!4m7!3m6!1s0x95bca555eee836a9:0x8d1ebdc13402761d!8m2!3d-34.4212339!4d-58.5793083!16s%2Fg%2F11rhy1fjng!19sChIJqTbo7lWlvJURHXYCNMG9Ho0?authuser=1&hl=es&rclk=1","Rocking Chips Tigre Centro","3,1","(16)","","","Hamburguesa","·","","Gral. Bartolomé Mitre 319","","","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIHIkntagvp9UqVOlU974GLdvJ8FD7wzJogYNm-HipNftG-_U-DsyEIcrhCoq2fiL84yH2BURLadG2AeXAs1LkOQbEJ4etwgR2U7woTU0t8tgqwXJ927RSevSvKP-8TZ2ZkfIXJg=w163-h92-k-no","","Consumo en el lugar","https://www.google.com/viewer/chooseprovider?mid=/g/11rhy1fjng&g2lbs=AIBNGdWy0x_QKeuxeIj6gtbmdCD9YvdOQM6waWAKnHAg8OZazsSv1gTUYIasGE5TcMdGT2F-KQRAL4ycXkN7BWTG3h0Eo_oA2E3Diqr4xKiHCKXVoWMhi3w%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ojZtaeGlA8Od0PEPjoyBmAI&ei=ojZtaeGlA8Od0PEPjoyBmAI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pedir en línea","","Para llevar","Entrega a domicilio"
"https://www.google.com/maps/place/Hamburguesas+Extremas/data=!4m7!3m6!1s0x95bcb1a8015cc94f:0x25b51051d8f25951!8m2!3d-34.4712306!4d-58.5134763!16s%2Fg%2F11qbqmkfs1!19sChIJT8lcAaixvJURUVny2FEQtSU?authuser=1&hl=es&rclk=1","Hamburguesas Extremas","3,9","(308)","·","ARS 5-10 K","Hamburguesa","·","","Gral. Manuel Belgrano 107","","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/p/AF1QipOwMMYpGonNQBuEavusvkym7GXW7id5iLFDCrZS=w80-h120-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buenisima atención,","https://www.google.com/viewer/chooseprovider?mid=/g/11qbqmkfs1&g2lbs=AIBNGdXhRAVEB6cpDUk0QTXxHsHB7kQoCeWdLhnGOInAJJuHtV5ORs7h0s1XJi1Hkx9hsZx0vxua8-E_9CEsxletSo8Sp1NtzpKOVfVpwEd4h5E_EWNBqQY%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ojZtaeGlA8Od0PEPjoyBmAI&ei=ojZtaeGlA8Od0PEPjoyBmAI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","riquísimas y baratas!"""
"https://www.google.com/maps/place/Mostaza/data=!4m7!3m6!1s0x95bca53288ead875:0x14810af2c2267037!8m2!3d-34.4227052!4d-58.5802969!16s%2Fg%2F11fjscfbk7!19sChIJddjqiDKlvJURN3AmwvIKgRQ?authuser=1&hl=es&rclk=1","Mostaza","4,1","(6334)","·","ARS 10-20 K","Hamburguesa","·","","·","Gral. Bartolomé Mitre 460","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGjaAkRxfOCLNBSUZ1im30lK0hrMKLV6lfA1edVa291CWViItAA_t9aMK8EvaerrANfBVLer1XPfERFrNpv5VDMAepvSVd20rniqC736veCrvxW--tLYAxNlQXfAt3ea_a0QM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11fjscfbk7&g2lbs=AIBNGdWFe0w0S_mLTh0tTk-06KrmPGzBVaaD4UnhhV-rk0xWjsbkHHCdViNYgI1caNA27Opjnhtz20DCX8vj9QpLI7hP3i_7mZavywTew_DzbSsu0jzNTu8%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ojZtaeGlA8Od0PEPjoyBmAI&ei=ojZtaeGlA8Od0PEPjoyBmAI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","de carne argentina!Buenísimas!"""
"https://www.google.com/maps/place/Granja+La+So%C3%B1ada/data=!4m7!3m6!1s0x95bca55b3abbfa8f:0x99e80a31817ef4d2!8m2!3d-34.457224!4d-58.5650262!16s%2Fg%2F11dymqld9w!19sChIJj_q7OlulvJUR0vR-gTEK6Jk?authuser=1&hl=es&rclk=1","Granja La Soñada","4,0","(5)","","","Hamburguesa","·","","Av. Avellaneda 3052","","Cerrado","· Abre a las 8 a.m. del lun","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=16y1RBMhMN5UPw4L0FOBGQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=145.93175&pitch=0&thumbfov=100","","Consumo en el lugar","","","","Para llevar","Entrega a domicilio"
"https://www.google.com/maps/place/LA+PROVE+-Resto+%26+Grill-/data=!4m7!3m6!1s0x95bca5e3ba6e23fd:0xa077cb7938696f04!8m2!3d-34.428234!4d-58.5820524!16s%2Fg%2F11rtycss82!19sChIJ_SNuuuOlvJURBG9pOHnLd6A?authuser=1&hl=es&rclk=1","LA PROVE -Resto & Grill-","4,7","(413)","·","ARS 10-20 K","Restaurante","·","","·","Montes de Oca 895","Cerrado","· Abre a las 12 p.m. del mar","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSaEd3HZFA_-64MOEB2mMrPk8n42BVPJn3WbWsDe2QhGJWxe2g1yqTODl7TuFJxzl5B5V_vxgkWOEMnIGCD23wu7CCpxjPH9jsudsfAlFAL41fnTaov_JbykzVQQiowvIo9x-S=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pedimos unas","https://www.google.com/viewer/chooseprovider?mid=/g/11rtycss82&g2lbs=AIBNGdWAZAWMCHIJJRkq02dqUbYZpMpuj0h6nu_I3ajvFNqnGc-Krhg5mEEAg6jnr8AqysnKDghFATdwKJayqpFZN7eAp2rWNDOza-nt2slqMBtyhg-shUk%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ojZtaeGlA8Od0PEPjoyBmAI&ei=ojZtaeGlA8Od0PEPjoyBmAI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","tremendas con pan de bríoche."""
"https://www.google.com/maps/place/Eddyburger/data=!4m7!3m6!1s0x95bca50cfbdd86f7:0x360a7038b31cce8a!8m2!3d-34.4499905!4d-58.5678311!16s%2Fg%2F11t3d6hcd6!19sChIJ94bd-wylvJURis4cszhwCjY?authuser=1&hl=es&rclk=1","Eddyburger","1,0","(1)","","","Comida rápida","·","","Sarratea 1140","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/p/AF1QipPDMLofHjO7nnn9jpSYMVTadVUg-Tct48QbOoPm=w92-h92-k-no","","Consumo en el lugar","","","","Pedidos desde el automóvil",""
